Time,ParameterName,ParameterValue
2020-02-24T17:00:00Z,WS_PT1H_AVG,7.7
2020-02-24T17:00:00Z,WS_PT1H_MAX,9.2
2020-02-24T17:00:00Z,WS_PT1H_MIN,6.5
2020-02-24T17:00:00Z,WD_PT1H_AVG,291.0
2020-02-24T17:00:00Z,PRA_PT1H_ACC,NaN
2020-02-24T17:00:00Z,PRI_PT1H_MAX,NaN
2020-02-24T17:00:00Z,PA_PT1H_AVG,992.5
2020-02-24T17:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-24T18:00:00Z,TA_PT1H_AVG,-0.9
2020-02-24T18:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQwAybtHGBEKCyz9xKYD+sd2zLpxQzI2Uvcrz1qK6O/q9UebRhE7Q1kOCz8eVAN893PiJMrAXmlpGUxaBj/bycHALOSuQv9+W/DCq3TevUdBQnTHMQi8IS7TIWLsz+Cq6h4AFS9MahaJglpoPYUxv82l72KAx2RfGx5aFbpBOaX3B9gfiX05QvfXKtEF0JveqX4GvzBbrD1wucxuf9m64aSEwn5jbOlUIU1ZPMdRD4iM1d+ak1e2R3iIfaSpNiAxfiUFPpN3X8aUGmvZVNeXhctyv6lIJEJtzgji2HQjcngarlUR10qGx19y5q5kJRRmdcMvAFC7qV2np5gRv0p6n0K2Hxn8ipNh2B3Q0m1NVnmLMt0/e9Np8kJEs1HLnufTHRzymD9J+GqyrbH5J4YOTu4GPXM5l+KRO9+qn96NmKgXr+FEvioGO1bfB7ewT37zswtIb7N+TJJqXMNOqyvtkvf8Ge1Lj2ENZKZPCVE69nFo0o2eDScGCaCE3lTQS8gc2f8X0j8B4oPH4rGTxJA5P2aQxrUjQKbmG038s8kK17mQjsKMZ28sChqBBjCW5NQapAyt/K4KZtzhF37lRRTHSZHm9KE=
2020-02-24T18:00:00Z,TA_PT1H_MIN,-1.6
2020-02-24T18:00:00Z,RH_PT1H_AVG,62.0
2020-02-24T18:00:00Z,WS_PT1H_AVG,8.3
2020-02-24T18:00:00Z,WS_PT1H_MAX,9.3
2020-02-24T18:00:00Z,WS_PT1H_MIN,7.1
2020-02-24T18:00:00Z,WD_PT1H_AVG,293.0
2020-02-24T18:00:00Z,PRA_PT1H_ACC,NaN
2020-02-24T18:00:00Z,PRI_PT1H_MAX,NaN
2020-02-24T18:00:00Z,PA_PT1H_AVG,993.1
2020-02-24T18:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-24T19:00:00Z,TA_PT1H_AVG,-2.0
2020-02-24T19:00:00Z,TA_PT1H_MAX,-1.6
2020-02-24T19:00:00Z,TA_PT1H_MIN,-2.4
2020-02-24T19:00:00Z,RH_PT1H_AVG,80.0
2020-02-24T19:00:00Z,WS_PT1H_AVG,7.6
2020-02-24T19:00:00Z,WS_PT1H_MAX,8.3
2020-02-24T19:00:00Z,WS_PT1H_MIN,6.8
2020-02-24T19:00:00Z,WD_PT1H_AVG,288.0
2020-02-24T19:00:00Z,PRA_PT1H_ACC,NaN
2020-02-24T19:00:00Z,PRI_PT1H_MAX,NaN
2020-02-24T19:00:00Z,PA_PT1H_AVG,993.8
2020-02-24T19:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-24T20:00:00Z,TA_PT1H_AVG,-2.4
2020-02-24T20:00:00Z,TA_PT1H_MAX,-2.2
2020-02-24T20:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQv/QUDugqGAdrYj3/RbN5/iyHT177S63fHr0dY7V6lKh/ZT8ZNFzYtaJ4Dof6WIuFMimJsbeDoZSqviyM7u0H55A68DGW1zkhcsCvMUoUOFFnGUAmh86YW14ALKIsLfhrMsE0CMqFfyGOF4dHo5kRNedK/U4u8syiFCCkfVJSoBM1X5j8Min7OZLd5VlXZKhgBCYnPBFuTbSts8ILnVFON+ZAhsjZCucz4knBdr750IY8xBgPweHmImG7lvjLqiXAAzgbPiflZpQ694o/qj13TwyOULqPPqXS6GWOCUpSYccbZEa0MeLL48fLV74xIkGz1vRvnn7aItYEbyQgW1hIFuA2H9jHAQtR2CgmCuSlK0jRiTiuEVBw3b1FWXfOrNwZhT9dFYkk1bb/H3hC5HNCoEe+wtVSKyUVGQgnnVW6bVr+ujJHC/cDiA07gi1/w9/bcdt/O3KGh8Vwj6u/5jcPBlX2tcBSmV/0yT9KidSUVXkIfU+VaI3Uc3WVw71fkDwP980j8B+ms8m58Sf8tsg//VGUwHpQUUXfVjBvYJ1F3MYwQHn3xWYDTPt7Y8Ry+WzZkg+r4QOX/CqtIv5BwV8W01xng=
2020-02-24T20:00:00Z,RH_PT1H_AVG,88.0
2020-02-24T20:00:00Z,WS_PT1H_AVG,6.8
2020-02-24T20:00:00Z,WS_PT1H_MAX,7.3
2020-02-24T20:00:00Z,WS_PT1H_MIN,6.4
2020-02-24T20:00:00Z,WD_PT1H_AVG,286.0
2020-02-24T20:00:00Z,PRA_PT1H_ACC,NaN
2020-02-24T20:00:00Z,PRI_PT1H_MAX,NaN
2020-02-24T20:00:00Z,PA_PT1H_AVG,994.3
2020-02-24T20:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-24T21:00:00Z,TA_PT1H_AVG,-2.3
2020-02-24T21:00:00Z,TA_PT1H_MAX,-2.2
2020-02-24T21:00:00Z,TA_PT1H_MIN,-2.5
2020-02-24T21:00:00Z,RH_PT1H_AVG,82.0
2020-02-24T21:00:00Z,WS_PT1H_AVG,6.9
2020-02-24T21:00:00Z,WS_PT1H_MAX,7.5
2020-02-24T21:00:00Z,WS_PT1H_MIN,6.6
2020-02-24T21:00:00Z,WD_PT1H_AVG,292.0
2020-02-24T21:00:00Z,PRA_PT1H_ACC,NaN
2020-02-24T21:00:00Z,PRI_PT1H_MAX,NaN
2020-02-24T21:00:00Z,PA_PT1H_AVG,994.9
2020-02-24T21:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-24T22:00:00Z,TA_PT1H_AVG,-2.5
2020-02-24T22:00:00Z,TA_PT1H_MAX,-2.4
2020-02-24T22:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQwAz3X7LxBqTkVvJ8OJIrAKPD3sOQRQxleFlhWYSNnrHnrPmg295737Rswoilet7Q8z15Z+OO+yLx00iV8xmtaRRNzPuwBUYoCAeffdS/DpVcbzvXbNF+Lb6MAmeJINuk9scxwTcAEVfC4ndyoNVU22IHyBi3sJHlwr7DlCGzgaVHJjLyuWfWA8zJpOrnYedFtWAFfccsvRBH66uFy1NkhhtPshgLQy8KOB3lWjFQhYqf7EXydBudU35yXtcvE0L0X9UcnwtvzH0ldrBPEE3FTdyYn9qHE8ciB+jHp+QdF4EjSBcX2ksvSSFc51i/t5Z7yFg5VA+DnPVmQy+u5YD5fD6TK0/RPqdy1AGOlvpeNO3wJhWmcfItgydDeIBs37JQ/YO8lRhNazf5/1aRruAikDmzoZAC+Ymid9bFt9woEczpl8qfXew3ST2tLRH9+baiVfmmro+Y6juCiv60kB/G0tWklblHgyUPMarwCXw9bWlIVTOlJepZ2UTmUDgpsG+SWt0j8BrIWrpCG0QgRHvk+OU5eOu1g2A4Gf+QQg66yyS9J0UUsR2GSnJa9YggKo8ycEEFsUXCLnzE9yg62afy5RPaU=
2020-02-24T22:00:00Z,RH_PT1H_AVG,80.0
2020-02-24T22:00:00Z,WS_PT1H_AVG,6.2
2020-02-24T22:00:00Z,WS_PT1H_MAX,7.0
2020-02-24T22:00:00Z,WS_PT1H_MIN,5.7
2020-02-24T22:00:00Z,WD_PT1H_AVG,290.0
2020-02-24T22:00:00Z,PRA_PT1H_ACC,NaN
2020-02-24T22:00:00Z,PRI_PT1H_MAX,NaN
2020-02-24T22:00:00Z,PA_PT1H_AVG,995.4
2020-02-24T22:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-24T23:00:00Z,TA_PT1H_AVG,-2.6
2020-02-24T23:00:00Z,TA_PT1H_MAX,-2.4
2020-02-24T23:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQwAq93BQYe9q/Mtn+/Y3p2m2mUXoexbiudEBGHD3qcG/63va55XuouQjBeQ7OJ+1hHe8imeQRLhy3ua22dXRkX34NUM8tv6mYiF/rbRvE/Q7hfKeGj+FcQd0GsEDO562T/Lmezx1/G4EpCwhbaN/9+uJtx1XORGRcOS2coloE1VCt9OPgwH0ShX3HxU6A7EB6SDTuHAv257ueC5u2KvTAKMKpPOPM/QfgJEMhOVWWvIh5MrDxyE+9hljp3g40z5jYfNzqN6E1Rb/W3afgty9xhYGTfxbr7byY0CFUur/oHPvUQXwfBP/KWPTHLdte1G2sclgpQMyqjcTsU+XeUNrqq1zoalg8MO+p2JeT+Z6qAjjMhjmuggZAlGwWwg+F489aNB4KaMCFJzW2dydyWZDUnGIeK/DcDdP9fw+sW+h3AiSecTQb1Ef9xfbf4zcaCMJoTOSutaPdnipAPlGMvhfJX/CrL0dL/Sa2XbfAtsJKO144r8SqTzDR7sRXlTDhnpRqBO0j8BeVR86eDEahEogYo0T16kxVwOPicl8ntgyYUkQCwvR8CJhnwyo8+5i5csSioRcz/Kdtx9Oc4S8WIyTR6gM20=
2020-02-24T23:00:00Z,RH_PT1H_AVG,76.0
2020-02-24T23:00:00Z,WS_PT1H_AVG,5.6
2020-02-24T23:00:00Z,WS_PT1H_MAX,6.1
2020-02-24T23:00:00Z,WS_PT1H_MIN,5.1
2020-02-24T23:00:00Z,WD_PT1H_AVG,287.0
2020-02-24T23:00:00Z,PRA_PT1H_ACC,NaN
2020-02-24T23:00:00Z,PRI_PT1H_MAX,NaN
2020-02-24T23:00:00Z,PA_PT1H_AVG,995.8
2020-02-24T23:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-25T00:00:00Z,TA_PT1H_AVG,-2.9
2020-02-25T00:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQwAizFRSCaMhXN6y24n7sc0479OQOuDWZWkPuV46KTwVgiVZbZGcWOltjb4bm/kbob71EcwCIPzK6Vc9ylCkfKlizJwxGqbruvweK82jS3Sw8M2/qfmoHjsRldGZ4gxDNLxl8D7DkiXzG+hlaA/rGTE6b96cqiCAxqh1RZxLPZ8JMuuDFK0ApFPoiJmxXEO4qNk8RRAgixGFDpVActF7rFkwn0E29OHktPSc4GtwKXCBmVHcn1jDz04GpxFijnic9gCxw/YdpKQqmo2qlBTXCSP5Z4cLT3zR7LZcaXgoXk/MrJ+RcTa3YeXaeJGjc2BTZSBzHtCjwTP8iT/jX9q3rZCfptGlHmkQty0hqWu5jgodK2OowqrMRenSpihlq3/r8Mqnds6sBwQiKHS11oPzi80tJiNrsmvATI8aPAaPgVJf/ukZc2TbCKAwsPJ51/MAMbBEQpjvPO41BV4zKNXGxYNF4iGUAR1M4w7q8rPmO09HNzvzEils12qFuA1ScJXziKb0j8BoyQmJvWcQ4KbilQ/3aJfO8lZEa7aCoXyeS3lTibC1r1OASCbRuz5PGsPU1SUnju+tKG0H0JaEu9Ohy5x1PM=
2020-02-25T00:00:00Z,TA_PT1H_MIN,-3.1
2020-02-25T00:00:00Z,RH_PT1H_AVG,73.0
2020-02-25T00:00:00Z,WS_PT1H_AVG,5.2
2020-02-25T00:00:00Z,WS_PT1H_MAX,5.7
2020-02-25T00:00:00Z,WS_PT1H_MIN,4.7
2020-02-25T00:00:00Z,WD_PT1H_AVG,285.0
2020-02-25T00:00:00Z,PRA_PT1H_ACC,NaN
2020-02-25T00:00:00Z,PRI_PT1H_MAX,NaN
2020-02-25T00:00:00Z,PA_PT1H_AVG,996.2
2020-02-25T00:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-25T01:00:00Z,TA_PT1H_AVG,-3.1
2020-02-25T01:00:00Z,TA_PT1H_MAX,-2.9
2020-02-25T01:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQwAn27pkzudzy1qBLA7q0stEks1/eUr/9TIMZlM1XCMBH+Fbx6Zw+iiYD7FDV41A3CoTNR0KTeimucXG8tJ8jIncF2io1Wyv8IUxjYKsKvSotl+oShiJonh97KLBQVHqQ+X5OK+n3UBJKCzd4aZM9K7nWoTFssjnD/WnLz6HHD9ONay086zMSXoEnrBGjYkC5h77zGkUHnt3F/ah0L5DkAJkQHTKz3tXzPFK/08Ccb2wAq00JHnW3c+ZuOsXG6HtN+u0aaf2I4wrr+7JQIRzWnRRpfxV5Qjmy/jYq9fRX+IjGud8SFDlZde0rHoIuCnFeOnWtyFopwshhyxYE/C72PRgkMbGEZvmPBJJrQWT0ETM/WdjWr5gRX54WkIf//hwxroDmUamrlFAUHM0EfL1uU01J7eJnZFJ12RAcBaXjIIeLFiSocjJzTxO8ymJksevowxR0M1OXB/K2asOUnyOresxS9R8slkk/NPxPMdJ2yoTqQ9aZeBifezUucUR2651qay0j8BUOit/FjDtI6IR3nwFDIAfMFc+M4x9+JI63ftYI9y9ixJrzJ6CM+T1gS2bucSW4TJCqmc2GjnHJeAPEPBJ7s=
2020-02-25T01:00:00Z,RH_PT1H_AVG,72.0
2020-02-25T01:00:00Z,WS_PT1H_AVG,4.8
2020-02-25T01:00:00Z,WS_PT1H_MAX,5.5
2020-02-25T01:00:00Z,WS_PT1H_MIN,4.2
2020-02-25T01:00:00Z,WD_PT1H_AVG,286.0
2020-02-25T01:00:00Z,PRA_PT1H_ACC,NaN
2020-02-25T01:00:00Z,PRI_PT1H_MAX,NaN
2020-02-25T01:00:00Z,PA_PT1H_AVG,996.5
2020-02-25T01:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-25T02:00:00Z,TA_PT1H_AVG,-3.4
2020-02-25T02:00:00Z,TA_PT1H_MAX,-3.1
2020-02-25T02:00:00Z,TA_PT1H_MIN,-3.7
2020-02-25T02:00:00Z,RH_PT1H_AVG,73.0
2020-02-25T02:00:00Z,WS_PT1H_AVG,4.5
2020-02-25T02:00:00Z,WS_PT1H_MAX,5.2
2020-02-25T02:00:00Z,WS_PT1H_MIN,4.2
2020-02-25T02:00:00Z,WD_PT1H_AVG,283.0
2020-02-25T02:00:00Z,PRA_PT1H_ACC,NaN
2020-02-25T02:00:00Z,PRI_PT1H_MAX,NaN
2020-02-25T02:00:00Z,PA_PT1H_AVG,996.7
2020-02-25T02:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-25T03:00:00Z,TA_PT1H_AVG,-3.6
2020-02-25T03:00:00Z,TA_PT1H_MAX,-3.4
2020-02-25T03:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQv+OEq94kOQgB5x5eO9+AfjILmrzNSx6zFOwdPKb2iIz5N4sxFCxcC1OOaCrqc03i2+8+SkNxvdX0ghYWvWzZhxWh9y1iKRB3W/7CCO7vBARrBCGnqj+0junit/vUHWgYRwhRHyBszLuYSETWCrLLAp7zupcZ1xTaE1z9JEWV1KGUSJgeOb3ApORDp570oQ5LN48y+A/SLNIZwMIOMvrHtRM6teEuIihkccJCj2WSWZXiRsnQIIgUHz4ylA1gXM7mo5ENhgef1mGJjoFA5G/2uqRH6uZhwPvwidxYlVCon+Kd9w0kJryQKCLVQ8zToFMXTucVOVHi9D1gjfQ6kP8A4y2m3HpBapPCbiuU183MIq3EgnrOKF2fxnvUbhu8mhKhyy1w/0S/GNFWdZvRwX1gr5nd/sJh/HUGUMJg6t5ywk8kHtDhFLCQjFpj8RRcRCsoJ6i2RZxA36FeS/D0nd/4Kj0d3cBfzBhzRqKqjzAsdFuZ+WFbQQOhyPMviWSiAc/EwD0j8BmD8rW3h7YwhXVOjW8IU4UeomKdLI6MDtefaQ/TbxrQBKb4vDj2zx7QU7HONFzoHAQdqb0/Qrj14bPwIMU1k=
2020-02-25T03:00:00Z,RH_PT1H_AVG,73.0
2020-02-25T03:00:00Z,WS_PT1H_AVG,3.5
2020-02-25T03:00:00Z,WS_PT1H_MAX,4.3
2020-02-25T03:00:00Z,WS_PT1H_MIN,3.1
2020-02-25T03:00:00Z,WD_PT1H_AVG,280.0
2020-02-25T03:00:00Z,PRA_PT1H_ACC,NaN
2020-02-25T03:00:00Z,PRI_PT1H_MAX,NaN
2020-02-25T03:00:00Z,PA_PT1H_AVG,997.1
2020-02-25T03:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-25T04:00:00Z,TA_PT1H_AVG,-3.7
2020-02-25T04:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQv/X4kiJP6kki/tTjWV+EaVinlvEknnE6GDFrWwN4AXQWN9MyqoH06jMyj7WqA6YeYDt1gDBK5hrN6U4d/V6Z5UjWRGIT27WqGw2qHt5cbfAIPE97WYBhdY6o6A6HjI5WvhNsUTvjQKYA1hF2TeMXSYxl8USe6OntawVVFiu1+1z0p1D/AXpUZVACAgOSN8GjA2jpMLEymUNxoSNL1DMpmqei64HZgbpBrD5+UjwPs0q+AXzA4bVkiZ64nk4Ar+cZNtrhHvphtbxNSnVG5NYA6UCuSbtTFOLhoPmpumZoFf5dkxhkYoqCQzmCr9VeBmOdwcBYwLJcn25g89BTGgv6zMgp1eQWI19LazGaRbN4WwdLklXjKfO8n8yQVzwS5bpOEzKNZmTzw0cjDa4OeZAnB/4GiEYqVQEju+PS2jtru3hewei4bt7FpL1nInH7Onps2Z8mmdB2XR3grPgIAT3F9np7Ca1U1pYmnQOgMsMDCYImM+glkLa9eNYQK75ELLVvFB0j8BcuQWM/NZc3kvaqh85uOkqAFpv03OHORv0KubKeJMgCY0mdVEABgPpY1olJEvcEc6OmDgpklVWXGs9e5N6b4=
2020-02-25T04:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQwAigA77NScnJjLlMqvGnjlJQqW8Hz0he9Lke5YWq3c3aOHtXp79em19IC4vjNsavlyhMsH6SG5iRBbRd/CR8rIwpjTHz5bwo9IdwgETLyTx0xdAzxwU9NmyTX9DmU6gbFOFVrGf9nLrThqlLPCgohuyKcAcB4ZPsGG0NEpUqcQ960jkaF4Hs2bswoKhIhLezEEBTxoxH3W4HMZhPw5F+amTbPdjcg70zvnvCjKcfKzqBcjSREpzcAPWkgTu6vQTstOANqZW3s2QKuSmqHKo4vcJnWIHdQ8HS9VGSBPqLxlaNbq8bER3yAOOLeLfkE3djyZtET9qWuSORdJ+yMSMrwNn7+B1+ZwGBC5PiTOT18dY+huSKpg6HsmmistXsGUt5sG1Pkkfu4bQgwEacJ8Xir1ghDkvYTzWIYRcyS0Ic4zMIAoy3rXfkI99HKpDugphC494Ia3l/G295MrX9zpFnMOELE51YotZZQBmWiiYWJ5/AHgRDMAAHI/p4PoJnd+zz5A0j8Bc7xxxYprzr5d+9WA794oGq4jkDmqjLmDZM29IB0zVMmA9ZLdAstvzl9l2Fb5fB2ne1PjyDqat58DGTtheS0=
2020-02-25T04:00:00Z,RH_PT1H_AVG,73.0
2020-02-25T04:00:00Z,WS_PT1H_AVG,3.6
2020-02-25T04:00:00Z,WS_PT1H_MAX,4.1
2020-02-25T04:00:00Z,WS_PT1H_MIN,3.2
2020-02-25T04:00:00Z,WD_PT1H_AVG,285.0
2020-02-25T04:00:00Z,PRA_PT1H_ACC,NaN
2020-02-25T04:00:00Z,PRI_PT1H_MAX,NaN
2020-02-25T04:00:00Z,PA_PT1H_AVG,997.4
2020-02-25T04:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-25T05:00:00Z,TA_PT1H_AVG,-4.6
2020-02-25T05:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQwArQn1o/NrxWFzW4WYcvcvHjdoo7gF9iaOxMvSPnFFd8WUqw2F8+0ReuNl51+UtazfC9N1Er3WBpxY+CshfY71kjYfePriMVJhYG7gbii/zNdRvLYzv6B5ShJatMc3g4fs9XDHgRiFSXCPkJ4y4M5/y9EK/yWgVfGFJjRJF2ughNjVPdnhruHIo8QB5oZJYjhKS/ar5gX/+QimwcmA4p4c9VFuCAaN0IHwGT36gfKXw986jA8Ej+iZeWZIDoSQ/KudusGwSq/1q6oodroYriNxy5EjUFRJxLlDQ5shdSn3uiwSxiBHVVlvA5BCavofppGWLRezX3l9aX/KLadwQsSDPKMWEKvTHT6Gu6u5T9yN6cnlEAMHOT9SJUUo3XNThxpdXnpdeAguLQ6ZQjqX1qCEt5R7gI+k9fnnGMcx61Sdye98FYagqYdSZZG9QXS9WqZi4h1JiRa2WKCRV6A0K757paRygWS5f3DOVoAKbziLpbzB5l0Mfi5XYwT5ALQ89wdX0j8BdUsbRFodlg54pTpe47rxdV2JoXMqMjwBXS1rvh75cH8/lXvTZiziRf4/A93bBvt1an/ESP23JdTxKfzP2As=
2020-02-25T05:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQwAwXkvyjixfR5EUESrzQAeJoEmA4pXWvjo+Igkuig0ZMJgmwJWYvNn/JfafiReNcXkh5U/k5PhZITeU+ORvGb4jia4pWmlk07D8d+pLIJViDUGRhip5VG57Tv2v+EHYFwS1gOWRgsQqg2iztdLU897bnaaMPmjr3q5toVv5McLieAAbIo7cPzT1Z4GtXubpwOopbESaw4fdfrPfcPB/wpOYAJnoOtJouh1VERLbSCPPwMkDvsOjlLmszTltSb83GPThIsME6fwX6gooY5kwjo55Hu7Dy2rGKRUQuXaEH9HnH4EqEbZACjujCgjAzJnV4Bsnl8f/SP8lnipQywHrNLjRg+mjk2r2OFWEkviL5+CwQj4MtipBioriz5c47cRiSSjlqr1BuV7iSF2cA/eJS5XxsvtXu71L1JymoLlxXTRN1iGDMV3mK4O4SOpNiwdUJfuzI6GB/D7exVOY4xUX2NhVBY/8woEWwPlqxTQjpDF0jhO/7fh+/Uy0W5lb7hhI23c0j8BVP8sBgHR4M6BO8ZfvIx0HcSuSEL5wNu94AljpeJ2jE8IJxC1kw7Fp6Gcw88IrciDlme8pmMZ9DOqPjZLY3Q=
2020-02-25T05:00:00Z,RH_PT1H_AVG,77.0
2020-02-25T05:00:00Z,WS_PT1H_AVG,3.2
2020-02-25T05:00:00Z,WS_PT1H_MAX,3.7
2020-02-25T05:00:00Z,WS_PT1H_MIN,2.7
2020-02-25T05:00:00Z,WD_PT1H_AVG,291.0
2020-02-25T05:00:00Z,PRA_PT1H_ACC,NaN
2020-02-25T05:00:00Z,PRI_PT1H_MAX,NaN
2020-02-25T05:00:00Z,PA_PT1H_AVG,997.8
2020-02-25T05:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-25T06:00:00Z,TA_PT1H_AVG,-5.4
2020-02-25T06:00:00Z,TA_PT1H_MAX,-4.8
2020-02-25T06:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQwAmqK3aXQ8bIk4p6ZnIhGoN1r9CWaq0fGoy0itGa4MbHBPSGqwOLVThKkZP56UWnw9/h1DKWPA63aKF1vRPjLQwTGPEYW4jz0yopiurP7cosVIXK5XXJqQFw7ZdDlKYuDiauzYCG3ZpHR5IfHqUyoHMvzgWzAfR1pMh5Pu+lbEi+DovHRKS+eBUiiKrs2ncUzd6uGDrZrxS8WM1KWjLc0eELpv0p9rD/Xunw8Xrq4mSpL6K0sAbEt2knfrpBvjhgcIfsLVAQSUJouzn7ZursIP7K8MHdOIZneUuE4x3Z4PGGgjJ2kxPr4Hx3BvIETIXdjZSJG48QifDIpUPrWjI4H0OvHGQNs6k+3tmSTSMN29Z2O/9IN7t2u4EqnzQGtIW4jk4XTVVnYxknVn4RGJPaqheg4r7SKUB7NByHYyn1a3sy5ZlOlWzCCv40gddFiYB3GZGae0DqGC5lP6qkjjThU8yAXATR7RwF6QgoI+5JOOqPH3K+wwKM5lCZ9Vt0ghDUsD0j8BntRulZdilPNZIB4tbaLal2sR2yKcaifpJysQ6TtAL0zFHl6oUWQjYwDacd+SRdQPWe9n3XEkKMK53QH4yMA=
2020-02-25T06:00:00Z,RH_PT1H_AVG,80.0
2020-02-25T06:00:00Z,WS_PT1H_AVG,1.4
2020-02-25T06:00:00Z,WS_PT1H_MAX,2.7
2020-02-25T06:00:00Z,WS_PT1H_MIN,0.7
2020-02-25T06:00:00Z,WD_PT1H_AVG,286.0
2020-02-25T06:00:00Z,PRA_PT1H_ACC,NaN
2020-02-25T06:00:00Z,PRI_PT1H_MAX,NaN
2020-02-25T06:00:00Z,PA_PT1H_AVG,998.1
2020-02-25T06:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-25T07:00:00Z,TA_PT1H_AVG,-6.2
2020-02-25T07:00:00Z,TA_PT1H_MAX,-5.6
2020-02-25T07:00:00Z,TA_PT1H_MIN,-7.2
2020-02-25T07:00:00Z,RH_PT1H_AVG,83.0
2020-02-25T07:00:00Z,WS_PT1H_AVG,1.6
2020-02-25T07:00:00Z,WS_PT1H_MAX,2.1
2020-02-25T07:00:00Z,WS_PT1H_MIN,0.7
2020-02-25T07:00:00Z,WD_PT1H_AVG,292.0
2020-02-25T07:00:00Z,PRA_PT1H_ACC,NaN
2020-02-25T07:00:00Z,PRI_PT1H_MAX,NaN
2020-02-25T07:00:00Z,PA_PT1H_AVG,998.3
2020-02-25T07:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-25T08:00:00Z,TA_PT1H_AVG,-4.5
2020-02-25T08:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQv+ImSjxg5jpYiIXiNvrfH0HCDi4ysJ6XuIANYSIOf/HzAoYsMW4ZPmezOkROKwdVIbyJLONeZrD9/hDUkqRvyWexzBP5UfVgtd9RIA4QETu/dIsSOIYHIGHJ2aLoudQLaMkbj0pBJ370+gTKt09ZDoUDsyBaJ0gxvA6bL7MGjgm489jvbFQL6dBeuOOJbw6h+fDBbo+2mubePhASG883zc0sOU5S+SC+skUkDsdl8lnCmRrIG5bwUoDfWga8rTd9KjudKci2KyiOFT++zoGXVjpS+sHdp7zz+GWdzUerCMd8qVo7yafgmKuELiIF4nMQ099wyqdHzteoNuKCtrfK+S7zCqzbuucUvAfsgUlzl784xP1sBg7JxBnpPoqN5dXRtXJKPcdGieBGnreXe+CNtcQKzxanS67Zt8vU7y+lzJ3mRtqiTAJCxNfjJYCMf8HqjAIom9FhuauZZ4c90+DDw/RtdhdvGOzUS6ET22jtBXoSMRBD5+GugGnqd7i4Db03ma0j8B/UyUZcYhsQcu8uR/Ep8T+x97P30pj3CshWH7Hd+vyEgiijy4IwexeDFloVd41GKLA3Es4ZsP/5c8L7Wzwcc=
2020-02-25T08:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQv+InVBFCGYs5x29S3vGcB0FX7tHSWWjR63PTZ7F3i9o7zW9wT2oT0ER2TQnBJnQEFUx/p0Oy1jFcXME2qEVH+kMIoYhqiCrF9epsaviZmQCK0no+frdlV6gPhk5mGwlsVwNpP2XGV3qx2ob4PSfQxKjxZMqEtCcIrR/DTYQIzJE64D3T2LUMYHp63lKI6L1QdXPGISPKTm6b0SAgTSxDdJXOiPiTVTnYphB0XHQVhXHYvZ4xH8f2W4z6/YN2KeLBrXKcAhgTcx/rxH8jJezxIOSKjNskVAbweP8DbW/4klHJl2nhBG8732MRNQIRaQVwGnHDRChIWtFKND2c6SV57NKwJR0DrQ2fRCHvaw2AMZpFzRwGWDCLFYbUIrQbGYwGi0sYsLNJ57TBI+EeyfXcztQsgBgK9lTnqJEgJJMHilVfMdInE8aTilmn84MwQe2AXXWyhq5ovKQ5Uz1a27oA/bBCfLOxxXmdq72NT6CB58BN3JdZdKhpzUF0pyQh0sDAmP0j8BGyCC3+epcnQ+4NDloXRNO1Zdl0dycw3vMq2FnUwVPqaCYJ+C2+OJd7xPD8d/DWcuMXCnjJcJc+DlWRaDiwI=
2020-02-25T08:00:00Z,RH_PT1H_AVG,77.0
